names,scores,logfoldchanges,pvals,pvals_adj
SH2D3C,1.2127819,0.12803362,0.2252132354608779,0.35626261879014204
HINT3,1.2124597,0.15980051,0.22533648797389683,0.35639618017819963
EXO1,1.2113947,0.41397014,0.2257441677394687,0.35694873095628527
MRM3,1.2110561,0.13297403,0.22587389085576692,0.3570923463064178
PDHA1,1.2106572,0.11668756,0.2260268089667259,0.35730333529384883
HOOK1,1.2094723,0.10361634,0.22648144268492243,0.35792957214132043
TMEM201,1.2092069,0.04401522,0.2265833614491305,0.35805982438828515
EFTUD2,1.2090431,0.053161375,0.22664628354862904,0.35812843478798434
PAQR7,1.2086802,0.11559624,0.22678572678555053,0.3582733055900727
RRM2,1.2085625,0.27621704,0.22683098405110658,0.3582969458157578
DQX1,1.2079451,0.6349417,0.22706836888149218,0.3586410598738132
ZFPM1,1.2076807,0.10218038,0.2271701186077626,0.35877090553562097
ACER2,1.2052839,0.4524881,0.22809370790311412,0.36004372169954246
GFI1,1.2040101,0.13693018,0.22858568235919907,0.3607272637556729
DAZAP1,1.2026998,0.0678947,0.2290925030959985,0.36149599942812205
ISL1,1.2012239,-0.0976109,0.22966436109028832,0.36233608300212955
LGR6,1.2009252,0.138089,0.2297801945439899,0.3624876838235414
RNASEK-C17orf49,1.2000148,0.84075063,0.23013357011615998,0.36295159602326177
ATG13,1.1997491,0.0685914,0.23023680093509336,0.3630832175529717
SFI1,1.1992258,0.05671352,0.23044018470978267,0.36324795943134613
ABCB1,1.1985898,0.06588091,0.23068747721138827,0.3635753449852618
AGK,1.1972443,0.12703717,0.23121135650143276,0.36424467753949435
JTB,1.1970894,0.068044834,0.23127171647697486,0.3642799933021864
AC005324.3,1.1962844,2.2098935,0.23158556593172386,0.3647403136106006
DGCR6,1.1958824,0.19360119,0.2317424590651248,0.36495611037779885
ZCCHC17,1.193486,0.100764394,0.2326790785301417,0.3662740535744112
ZBTB10,1.191161,0.21899773,0.23359038770428875,0.36761298323460956
ATG16L2,1.1910607,0.23872395,0.23362975335573544,0.36761298323460956
ZNF513,1.1892663,0.10344165,0.23433490189168504,0.36862775305288115
RAD51AP2,1.1884532,1.2901678,0.23465491136351435,0.3690363021452237
TRPV1,1.1875955,0.1888545,0.234992798896842,0.3695043915855884
STIM1,1.1863196,0.10631817,0.23549609682629613,0.3702006707044198
PPIL2,1.1862537,0.015708167,0.23552212492828428,0.37020989091757794
UBL7,1.1842074,0.070985705,0.23633096154483946,0.3713541108194093
IGFBPL1,1.1782653,3.3714516,0.2386908576277751,0.3748056817671751
CD28,1.1777465,0.08210961,0.23889765090038073,0.3750341799061124
LMBR1L,1.1772075,0.07462204,0.23911272249162674,0.3753076335842673
FBXL19,1.1771432,0.20197219,0.23913836534635535,0.37531579845494745
ARHGEF19,1.1768503,0.062819675,0.23925526500760175,0.3754671727183398
AP3S2,1.1766555,-0.012332957,0.23933304746898554,0.37555713909734584
TROAP,1.1742826,0.13443398,0.24028188293386687,0.3769815989531513
MPPE1,1.1740233,0.06799835,0.24038571198651015,0.37711227424678
CAMKK1,1.1736772,0.06896418,0.24052432392238499,0.37726525811882033
HOXA1,1.1735586,1.0512726,0.2405718801135558,0.3773076185841802
TRIM7,1.1722475,-0.00550105,0.24109767170787444,0.37797959372870377
MAGEA9B,1.1720014,21.366434,0.241196529398937,0.37806124947019654
SOWAHB,1.1716928,0.76381445,0.24132040271138255,0.3782231254104733
LEXM,1.169997,2.227144,0.24200217019204595,0.37912706946262614
SLC47A2,1.1699454,0.9521188,0.24202294833983018,0.37912706946262614
KLF9,1.1698776,0.04372114,0.24205023090728117,0.37912706946262614
GAK,1.1684403,0.13371155,0.24262920544636202,0.37998250095536107
ARRDC5,1.1676079,0.5824009,0.2429649603862002,0.38028127505336473
TMEM150B,1.1673505,0.84663665,0.24306885430603697,0.3803790363856767
CBX2,1.1672827,0.27422544,0.24309621973135775,0.38038944013017384
TM4SF19,1.1671157,1.7352542,0.24316363038394262,0.38046249829395573
ERCC6L,1.1669228,0.37260216,0.2432415551675926,0.38051957011435356
FXYD2,1.1663407,0.33047664,0.24347671081814293,0.3808549912533585
OSBPL7,1.1653655,0.09832908,0.2438710707848707,0.38139378163025245
SOX13,1.1647342,-0.13599737,0.24412658115092833,0.38174145431035555
CROCC,1.1621872,-0.084114626,0.24515940212597387,0.38325855959429594
LTV1,1.1618142,0.11709811,0.24531095984990303,0.3834391613451593
GCFC2,1.1618,-0.0009930672,0.24531669453306393,0.3834391613451593
GDI2,1.1610337,0.102503136,0.2456281686130003,0.3837626620067477
LHX4,1.1601113,0.7422853,0.24600349802374044,0.3840876043549233
SFR1,1.1597282,0.09738551,0.2461595059280861,0.3842985025376744
ELP4,1.1594836,-0.0147426985,0.24625913618219486,0.3844213568645876
AC138969.1,1.1584829,0.4257187,0.24666702944672037,0.38502536152947653
ATP6AP1,1.1548842,0.18618849,0.2481378576018688,0.38709084141273686
ERCC6,1.1547072,0.055813387,0.24821035389291324,0.3871710396591437
SLC26A9,1.1539625,2.7452593,0.24851556360656502,0.3875812675936584
DEPP1,1.1528778,0.08636225,0.24896052793230483,0.388242250158404
NXPE3,1.1502566,0.106518485,0.25003820819029465,0.38985661859561827
LBHD2,1.1497021,0.7728267,0.25026662243067344,0.3900802592911371
HASPIN,1.1491753,1.0235131,0.25048369729779063,0.3903523311903525
RNF103,1.1490161,0.19658995,0.2505493201802579,0.3904214603946121
GPBAR1,1.147885,0.27783686,0.25101607088071864,0.3910160411844299
GOLGA6L4,1.1467284,0.16108118,0.2514938701438868,0.3916938628986263
AC099489.1,1.1441679,0.91718614,0.25255400643318426,0.3930782497346526
ZFP91,1.1431233,0.062100608,0.25298742792503404,0.39371945788536616
PRELID2,1.1422938,-0.10821439,0.2533319141468816,0.39415534917811146
ZNF81,1.140782,0.120376244,0.2539606354681224,0.39506661254174325
TSPAN6,1.1396977,0.32897326,0.2544122994248349,0.3956686625223948
MEST,1.1395704,-0.22819869,0.2544653228095701,0.39569468776454453
RNF115,1.139554,0.09596194,0.2544721351300987,0.39569468776454453
CBWD5,1.1383038,0.043809514,0.25499365379680783,0.3964049172265844
GHITM,1.1381785,0.08512888,0.2550459860732942,0.39645270490109674
ZNF565,1.137664,0.043125626,0.25526082043269815,0.39675306221660633
ARHGAP11B,1.1374576,0.26445985,0.2553470221870079,0.39685345136072897
AC118553.2,1.1372528,0.77868426,0.25543262324234894,0.39695289000023437
APOBEC3H,1.1371509,0.095993884,0.25547523718526377,0.3969855137067221
APTX,1.1366336,0.09929198,0.2556914878538983,0.397254307707347
EIF2AK3,1.1360039,0.060808033,0.25595496511757776,0.3975326088442044
THOC5,1.1359985,0.085632496,0.2559572192013607,0.3975326088442044
SLC26A5,1.1358627,0.429242,0.2560140422134004,0.39758723074348684
DLAT,1.1346474,0.06958312,0.2565231190601446,0.3983104430497517
HJURP,1.1343465,0.3916177,0.2566492520565187,0.3984725957221156
FGD4,1.1336238,0.080941565,0.2569523807294415,0.3988757746511054
RGS13,1.1320308,0.124720894,0.2576214500334286,0.39981298656612146
EPC1,1.1312267,0.08259353,0.2579596806619576,0.40030406496232285
SPATA1,1.1306133,0.21322593,0.25821789588821686,0.4006031927675158
FAM160B2,1.1302695,0.053452216,0.2583626779338215,0.40069238360865755
IL16,1.1296724,-0.0022677772,0.2586142834598213,0.4010148516684215
MAD2L2,1.129563,0.0775306,0.258660396930842,0.40105248674608934
CTCFL,1.1293175,4.225469,0.258763918542526,0.4011791191724496
ZNF592,1.1286795,0.06251832,0.25903303666632926,0.40156244395731777
PSMD3,1.1279631,0.108380936,0.25933552622434264,0.4019974332634154
FNIP2,1.1263092,0.21119766,0.2600346636614589,0.40297910697907213
BLVRB,1.1261972,0.24096647,0.26008205270673024,0.40301853065644977
AGO1,1.1256697,0.040201947,0.2603053252649684,0.4033304706489523
UBALD1,1.1241457,0.06979181,0.26095120234514846,0.4041947887851587
HEXA,1.1240429,0.17868951,0.2609948464286097,0.4042282897744161
NHSL1,1.1238233,-0.24500363,0.26108798118491994,0.4043384297011062
TRDV1,1.1236911,2.3820353,0.26114409375253467,0.4043912208307573
TMEM30A,1.1203318,0.12803924,0.26257240250907243,0.406397360066516
AC114490.2,1.1194397,0.30636716,0.26295257344083356,0.4068788540213257
POLK,1.1180567,0.09403118,0.2635427754073265,0.4077274097787261
NGRN,1.1166774,0.014886928,0.2641323019839166,0.4085706147200246
RNF185,1.1147308,0.11517449,0.26496578943080384,0.40975632609609947
BMP7,1.1142259,-0.009866872,0.2651823099904843,0.4099835912730215
UEVLD,1.1136211,0.045899462,0.2654417535012852,0.4103195854552195
HOXD8,1.1130792,-0.36032036,0.2656744131068912,0.4106446585618006
PLB1,1.112202,0.0043644235,0.2660512874904818,0.411123353779897
CLCN6,1.1119637,0.04430932,0.2661537287139957,0.4112124379769164
SLC8A2,1.1116956,2.6511564,0.266269057463425,0.4113214003101083
STAP1,1.1104754,0.23972413,0.2667942215050825,0.4120979085434425
NPIPB2,1.1100713,0.21747597,0.26696831408096366,0.4122975199630392
PMF1,1.1080346,0.07450346,0.2678468463942075,0.4135499450592032
SELENOI,1.1058285,0.10015438,0.268800762513029,0.41481348129952306
MNAT1,1.1055326,0.114829056,0.26892886192228116,0.41497628655811447
PCP2,1.1053417,0.16339068,0.2690115497009049,0.415034492493102
NKPD1,1.1039834,0.9296578,0.26960035937502014,0.415907595234813
TTC13,1.1028781,0.024560843,0.27008009343115036,0.4164727131510332
ZDHHC21,1.101445,-0.028095767,0.27070306320970505,0.41725813831375036
SLC44A5,1.101172,1.9354366,0.2708218433949766,0.41740618371318433
RNPEP,1.1010518,0.085448734,0.27087413415580686,0.4174343864070001
GIPC1,1.100236,0.13643844,0.27122927999473523,0.4178938331780929
NCAM2,1.1000992,0.5300104,0.2712889065196654,0.4179506303580783
ZCCHC14,1.0993439,-0.029449116,0.27161810611156967,0.4183875877780647
BCL2L1,1.0991482,0.14864127,0.27170346579460336,0.41848396405122995
DCTPP1,1.0986965,0.09165557,0.2719004948475685,0.4187426420998103
DIP2A,1.0986586,0.045014754,0.27191702640139637,0.4187426420998103
SNRPA1,1.0982478,0.08916141,0.2720963244938779,0.4189484791641167
CHIT1,1.0977366,1.0607316,0.2723195063225198,0.4192481544574822
RALGPS1,1.0960711,0.038559582,0.27304766280910164,0.420166622262648
FEM1A,1.0956994,0.07097907,0.27321031548386143,0.4203464557230752
CASP5,1.095431,0.16885856,0.2733278958298363,0.42049212361387717
KLC3,1.0947919,0.28253374,0.27360783714010917,0.4208875249438291
PSMD8,1.0935923,0.04655011,0.2741338358162465,0.4216260143593652
NPAT,1.0934248,-0.0017326635,0.2742073465265531,0.4217037515348054
XCL2,1.0930986,0.028403066,0.2743504946956188,0.4218532311453192
ABO,1.0923334,0.15035085,0.274686555227975,0.4222992414419199
MSL3,1.0907519,0.03929173,0.27538207983046614,0.423262210594943
STARD8,1.0899533,0.45473364,0.27573372864085033,0.42360137989485813
EIF5AL1,1.0899364,0.4085022,0.2757411738196909,0.42360137989485813
NEU1,1.0898309,0.0440106,0.27578764792567556,0.4236373298388128
DISP2,1.0896038,0.23156562,0.275887732669168,0.42375561816451346
ANKRD6,1.089537,-0.086819306,0.2759171162954097,0.42376530090338915
NOS2,1.0889816,2.4979694,0.27616200826151016,0.42410594125874773
CS,1.0860492,0.056500804,0.2774572090280446,0.4259881106249625
FGFBP2,1.0857356,0.45565835,0.27759600538577167,0.4261655731511834
OOEP,1.0850239,1.735563,0.27791108161836675,0.4265422861819637
EXOSC2,1.0849137,0.009532954,0.27795986124699956,0.4265814955162286
TRAF6,1.0843858,0.0067276647,0.278193804744443,0.4268691667150859
ATP1B1,1.0822004,0.1747665,0.2791635073555768,0.428285524611944
KIF20A,1.0810606,0.3413045,0.27967016022958646,0.42895529295592993
ZNF41,1.0805628,0.10048852,0.2798916091854443,0.4292590908999284
TENM1,1.0804074,0.6981445,0.2799607950823193,0.4293293375516967
SHLD2,1.08021,0.016522085,0.2800486787486902,0.42939238334068486
TCEANC2,1.0796537,0.06073208,0.28029639157570474,0.4297363097629855
AGGF1,1.0792623,0.0153280785,0.2804708309312659,0.42996784893787865
DDX28,1.0771538,0.04819994,0.2814115721609458,0.4312659941947355
SYTL5,1.0741597,1.3479685,0.2827510784672703,0.43315754651554067
NUP133,1.0741314,-0.03648165,0.28276381202196343,0.43315754651554067
LRRC4,1.0738382,0.3110712,0.28289516508534973,0.43332261000518113
BUD31,1.0725113,0.08928317,0.2834904338801504,0.43408955520585785
SRPK1,1.0716684,0.1162801,0.2838690302875434,0.43463302744409477
TCERG1L,1.0701789,1.2512931,0.28453881215163934,0.4355401865832098
ALOX5,1.0700946,0.35824344,0.28457675943685634,0.4355401865832098
SENP7,1.0697185,0.014559445,0.28474605939934583,0.4356488956446453
SMARCA5,1.0685807,0.104935534,0.28525863792132433,0.4362513618918404
LRP11,1.0666318,0.032661915,0.2861381474981347,0.4375599672035689
LPCAT1,1.0661712,0.20065421,0.28634626541376573,0.43784175376933315
LRRCC1,1.0657551,0.042156838,0.2865343307499041,0.4380928342825372
ZFHX3,1.0652038,0.12056225,0.2867837298101579,0.4384011375442768
KRI1,1.0641766,0.020525914,0.28724873026774256,0.43892925569624014
SPDYA,1.0638809,0.62370914,0.28738266664022005,0.43906083725920125
NOMO1,1.0638037,-0.021277608,0.28741767203315594,0.4390777831933419
SOX21,1.0633978,0.480123,0.2876015817378824,0.43932218321874034
B3GAT2,1.0625772,0.20842552,0.28797368378882005,0.439817402100027
FCRL6,1.0623628,0.16655998,0.2880710161334974,0.43992946246586917
TMEM9B,1.0589483,0.074609056,0.28962331520559925,0.4420794488727249
MVK,1.0582625,0.074,0.28993580404947283,0.4424093158939891
MMS22L,1.0571929,-0.12288895,0.29042356345087794,0.44304312466945583
BRPF3,1.0555272,0.08755585,0.29118429327199036,0.443908569309782
MTMR6,1.0536436,0.1658237,0.29204612702951427,0.4450007417750134
BDH1,1.0533926,0.09793015,0.2921610597767663,0.4451019929108203
FAM169A,1.0532328,0.25535503,0.2922343229225217,0.4451727929562499
CFP,1.0527254,0.28199062,0.29246687258225557,0.44545170091139025
TTC4,1.05268,0.0023397643,0.2924876480686085,0.44545170091139025
AEN,1.0525918,0.11183807,0.29252809499328525,0.44547635001838853
HIP1,1.0524545,0.13689867,0.29259111452796793,0.4455353668807447
DUSP28,1.049516,0.122749984,0.2939407216491511,0.4472936839217688
CNTNAP3,1.0486875,0.5137964,0.29432199557970873,0.44779964872713224
CXCL2,1.0465474,0.34032917,0.2953083800922901,0.44918873058359193
MPRIP,1.0439317,0.0688808,0.29651699333054327,0.4508030565986673
ADSL,1.0437204,0.043017726,0.2966147946700457,0.4509144100792109
TMPRSS13,1.0434568,0.2790544,0.29673677577529545,0.4510625002078152
EEF1AKNMT,1.0433233,0.0552132,0.29679859577968115,0.4511191239330071
ZNF641,1.0427685,0.08912303,0.29705551185660173,0.45147225007855846
RTN4RL1,1.04224,0.112057194,0.2973004386262612,0.4516949403075533
F5,1.041647,0.6331787,0.29757538886816715,0.4520752701479742
ESPL1,1.0406822,0.311962,0.2980230950328989,0.4526801299913912
AL159163.1,1.0406296,0.8869866,0.29804749694820154,0.4526801299913912
MILR1,1.0403913,0.12412504,0.2981581414542034,0.452773272288531
TRIM45,1.0387293,-0.040446553,0.29893065637011773,0.45390884730497283
AC107871.1,1.038215,0.8276982,0.29916995836975746,0.4542346486088743
ALDH16A1,1.0366845,0.084285334,0.299882916726083,0.45520421908131703
RTN4R,1.0351807,-0.028691532,0.3005845197540915,0.45619378138575584
CAPN3,1.0347773,0.21929237,0.30077290893279396,0.45632882010535697
ELP5,1.03462,0.07694123,0.30084639508977085,0.4564025993756327
PITPNM2,1.0329456,0.46189457,0.301629369222158,0.45751481605023075
COG5,1.0325782,-0.047851656,0.3018013254546349,0.4577378272486826
SMYD2,1.032494,-0.01690891,0.301840802875201,0.45775294059457444
TNFRSF8,1.0322857,0.96153474,0.3019382937815305,0.4577565033541971
ZNF668,1.0321319,0.005786141,0.3020103165765897,0.4578171273415036
HAUS4,1.0311422,0.05128586,0.30247412815563524,0.4583039665840583
SREK1,1.0306246,0.11611212,0.30271688437983235,0.4586339396070717
IQGAP3,1.0285158,0.34464282,0.30370727864369884,0.45990674995273856
TRMT2B,1.0281484,0.011435789,0.3038800216726343,0.4600924447869414
PLPBP,1.027453,0.0904469,0.30420725938245574,0.4605339200586365
CCDC144A,1.0268562,0.20434895,0.3044881974337552,0.46089924097948715
HIRA,1.026786,0.07000743,0.30452126028996984,0.46091129009843673
FAM83C,1.0263803,0.33255938,0.30471233679274534,0.46112447175897114
ABHD15,1.0255314,0.05382486,0.3051125076416752,0.46157788191553084
ZNF283,1.0250508,-0.02265434,0.30533923013554987,0.4618447651799021
EREG,1.0249795,0.5804685,0.3053728800863782,0.4618576154255346
CPNE2,1.0238883,0.04994964,0.30588801352265893,0.4624462590604809
TNIK,1.0237465,0.13139167,0.3059550450983656,0.46247687800342707
REPS1,1.0230792,-0.014680019,0.30627041711062275,0.46283383774223413
CSTF1,1.0225085,0.08270264,0.3065403175144136,0.46316546822598315
PRDM8,1.0219914,0.08808962,0.30678497118168246,0.4634588494213322
MCEMP1,1.0217934,0.112112254,0.30687868386990047,0.4635622800933971
TMEM156,1.0203336,0.060567148,0.30757024638455555,0.4643395242449288
PVALB,1.0165569,0.6666885,0.3093642941910548,0.46682103705949896
AL441992.3,1.0162699,0.25156277,0.3095008765992008,0.46698542158253975
TTLL5,1.0160242,0.06855896,0.30961786523370716,0.46712355164799485
ARFGEF2,1.0157601,0.048838228,0.3097436406895169,0.46727491469067617
TUBA4A,1.0154035,0.034096215,0.30991351763046027,0.46748374003300885
C16orf74,1.0149122,0.25476345,0.31014764156274743,0.4677306650294542
CXCR5,1.0147374,0.26991817,0.31023105151332975,0.4677969705448632
EMSY,1.0147132,0.012826446,0.31024256360355096,0.4677969705448632
EXOC6,1.0142727,0.08683984,0.3104526644942729,0.46799847067153894
UCP3,1.0125585,0.70069724,0.3112711091821695,0.4691552155388125
RNF122,1.0114211,0.27720985,0.3118149225602629,0.46989771775516964
CAMK2G,1.0097984,0.06311062,0.31259185479187135,0.4708753011595332
ABCB8,1.0095563,0.028343914,0.3127079214397698,0.470972860762498
SKI,1.0094002,0.034780543,0.3127827033284486,0.471008219126847
NUDCD1,1.0083201,0.039277766,0.3133008019429161,0.47164468476056054
PCSK7,1.0079163,0.073089555,0.3134946103153412,0.4718867470077045
BIRC6,1.0074909,0.08402939,0.3136989344066422,0.4721555975604851
C20orf204,1.007432,0.2578041,0.31372721312509,0.47215945575326046
UBE2V2,1.0068156,0.0818653,0.3140233929137157,0.4725664713784718
SLC16A8,1.0061367,-0.3251466,0.31434985861382325,0.47301899311657175
HECTD3,1.0044276,0.05068004,0.3151725466787113,0.4740626795746554
PACSIN1,1.0028048,1.9163759,0.31595505997260853,0.4752007582042157
NAIF1,1.002638,0.15317687,0.3160355507013455,0.47528288528359447
DNM2,1.0015317,0.06153734,0.3165698372503223,0.47600841714463743
AC010422.8,0.998497,0.16783887,0.3180384214321542,0.4778644399276418
POLA2,0.99722147,0.115839235,0.3186570244498056,0.4786763990773853
PITX2,0.99624497,0.62502205,0.319131146368719,0.47931018228842937
AC145212.1,0.9957357,0.7038339,0.3193785797888745,0.4796425734912093
FASTKD5,0.9954861,0.072756544,0.3194999058973055,0.4797777532102663
CES4A,0.995443,-0.2819634,0.31952085214613235,0.4797777532102663
SLC12A9,0.9951655,0.052994408,0.31965576028687304,0.47994107569116656
FBXO44,0.99509794,0.12382105,0.3196886351168695,0.47995118801151604
ZSCAN29,0.9947614,0.03125474,0.31985231965020433,0.4801576683098195
ZNF674,0.99469453,0.06853514,0.31988484628196867,0.48016723860229127
SDR42E2,0.9942265,0.05624603,0.320112593275127,0.4803912811707893
EXOC3,0.9931592,0.11506407,0.320632379458044,0.4811319973217675
CNIH2,0.9927712,0.44692886,0.32082145522975436,0.481376378154247
CENPA,0.9918049,0.2929582,0.3212926963460291,0.4820440592915051
HOXA13,0.98950684,-0.33404347,0.3224152375035938,0.483608732948335
ARMC8,0.9881076,0.03858053,0.3230999565341812,0.48455756774680236
ANAPC7,0.9877963,0.06774579,0.3232524067028183,0.48470701833160035
PCGF5,0.9876658,0.13561083,0.3233163660460304,0.48476333471918703
SPATA2,0.9869884,0.113327675,0.3236483045831433,0.48522140282935367
EPB41L4B,0.9866397,-0.033450708,0.32381932085546017,0.48543815726870543
LAD1,0.98585296,0.069483556,0.32420527974448243,0.48589773417585846
GRIN2D,0.9856375,0.24911278,0.3243110242113565,0.4860165455064248
ZNF624,0.98530823,0.059435084,0.3244726925518163,0.4862191388185669
HEPHL1,0.9824877,2.8686905,0.3258596455173174,0.48817794968533496
NDOR1,0.9810805,0.09672848,0.3265530542735594,0.48901726037980786
SAMD4A,0.9808949,0.0039620665,0.32664454918583896,0.4890744978880526
ARMH3,0.97938186,0.0565055,0.32739132604007826,0.49007273254703054
SLC8B1,0.97789204,-0.036533568,0.3281277271332682,0.49105495133213284
RPE,0.9774825,-0.0041856165,0.32833032916549654,0.49123803567533264
ZBTB18,0.97705925,0.3116462,0.32853981578574387,0.49151141185056985
DGCR8,0.9758814,0.03860372,0.32912323111237873,0.492223804386608
NIBAN2,0.9750199,0.44104934,0.3295504084191251,0.49278239669220264
HEATR5A,0.9745502,-0.019122073,0.3297834398565316,0.4930906953750633
CYP4F3,0.974383,0.08113296,0.32986639493387626,0.4931044634229625
CYB5R1,0.9733712,0.13933873,0.33036883811395634,0.4937247465904568
TESPA1,0.9723921,0.008876483,0.3308555209987287,0.4943313712309918
DARS2,0.9721835,0.051101528,0.33095925025425676,0.4944461183009283
LPAR2,0.9714306,0.30626777,0.3313338851212143,0.49476427006429863
TRMT12,0.9707966,0.08084602,0.33164958945702183,0.49515515628723195
ECH1,0.968866,0.122095,0.33261204787476883,0.4963974880268298
PRKAR1B,0.96885633,0.12302769,0.3326168670112787,0.4963974880268298
SIK1,0.96866786,0.9978324,0.33271094187889005,0.49649752957073306
UVRAG,0.96652627,0.08364822,0.3337808941493975,0.4979860856323
PIDD1,0.96512246,0.039668232,0.3344834907231067,0.4988588557523322
BTNL8,0.9648401,0.8373986,0.33462488725239514,0.49902920360958636
P2RY12,0.9627172,1.1209205,0.335689478946792,0.5004373821488899
ATF6B,0.96255296,0.029184518,0.33577189835553545,0.5004571632407817
IQCJ-SCHIP1,0.9620556,0.60504127,0.3360216601820334,0.5007868265099282
EXOC6B,0.9583321,0.021563416,0.337895313426395,0.5032932465175661
SPACA6,0.957449,0.4655345,0.33834066848164657,0.5039157214464238
STARD9,0.95738566,0.2517579,0.33837262114455147,0.5039224346528599
DAPK3,0.95589674,0.14105436,0.3391243948688867,0.5049191545724642
RFX2,0.95549875,0.062485687,0.33932553059317805,0.5051112600632185
ADGRE2,0.95547813,-0.020169372,0.3393359508131256,0.5051112600632185
SLC25A35,0.95524454,0.12675272,0.3394540609838633,0.5052461100619905
ELF5,0.9543337,2.8487732,0.33991473578605746,0.5058087741119864
IL27,0.95313656,1.6899633,0.3405208732004953,0.506669672028711
WWC3,0.9530006,0.11399846,0.34058974919214235,0.5067310902614801
SRBD1,0.9514276,0.08269605,0.341387364939604,0.5078354863206732
C18orf54,0.9504301,0.039677516,0.3418937683500386,0.5084652098392239
TMUB2,0.95008427,0.13797586,0.34206943868661477,0.5086173308177323
ARF1,0.94987756,0.049843814,0.34217447220522856,0.5087178529684373
RBM7,0.9485712,0.06770872,0.34283874598591635,0.5096229124876466
TAF9,0.94831675,0.08554059,0.34296822127769055,0.5097741043373817
WDR81,0.9469543,0.10889114,0.3436620599608514,0.5107227100721321
LRP1,0.9467244,-0.03784979,0.3437792383082774,0.5108555029603659
TMPRSS11F,0.9466551,1.5871767,0.34381454825537894,0.5108666278641266
C1orf43,0.9456108,0.08557138,0.3443471286428592,0.5115542006334242
USP21,0.9455839,0.06807815,0.34436086922439535,0.5115542006334242
BRCA1,0.9432126,-0.106145985,0.34557217028075127,0.5131875298062823
SRGAP1,0.94284433,0.20759006,0.34576054098074105,0.5134257414433795
EPHA4,0.942156,0.18125279,0.34611275963244237,0.5138656407868744
NTN5,0.9418325,0.7013665,0.3462783984450908,0.5140699930344689
SETD3,0.9414921,0.057818513,0.3464527445347614,0.5142456622799315
LIPE,0.94130486,-0.07819204,0.34654864443455236,0.5143145978014455
KRT31,0.94129205,1.065495,0.34655520962907704,0.5143145978014455
IGHMBP2,0.9408833,0.06711422,0.3467646713719018,0.514583862528044
KIAA1841,0.9403144,-0.04480476,0.3470563008352655,0.5149750072439235
ATL2,0.9399976,0.058251496,0.3472187974395182,0.5151744921039995
DBT,0.9399131,0.07435879,0.34726214439363046,0.515197174629238
ACAP3,0.9397916,0.003182368,0.34732445571693715,0.5152479867026487
CYP4F8,0.93961686,4.190066,0.3474141240920904,0.5153048082621939
ZNF576,0.9390402,0.033608716,0.347710105602106,0.5156950928077761
FOXO6,0.9379682,0.10323453,0.3482607426496659,0.5164283230326696
PTCH2,0.9370927,0.15918359,0.3487108595918297,0.5170122814087197
ATAD3A,0.9368108,0.057557013,0.34885588467067763,0.5171855388323223
TRPC4AP,0.9366498,0.094139755,0.34893873238771134,0.5172419779017928
TATDN2,0.9366273,0.1891257,0.34895029575020464,0.5172419779017928
PADI4,0.9357615,0.53771555,0.34939600501841817,0.5178608369505309
TBCCD1,0.9351952,-0.025178393,0.3496876992512885,0.5182095113763444
ACSM5,0.9347162,2.2335732,0.3499345497602335,0.5184916291274732
CYP2A13,0.9344713,3.0439794,0.35006084134954263,0.5185950547054181
PIF1,0.9341838,0.45344725,0.35020909610541795,0.5187728288496635
AURKB,0.93373716,0.26678282,0.35043950629371545,0.5190722632348265
KEL,0.9332574,1.2869673,0.35068707675898003,0.5193919442387237
EIF1AD,0.9332093,0.04129528,0.350711907013327,0.5193919442387237
FBXO41,0.93309474,0.11230446,0.3507710631135377,0.5194376554421861
NUGGC,0.93043834,0.65199476,0.35214416435187657,0.5211767694393685
CBLL1,0.9298676,0.034083825,0.35243961868815976,0.5215299676606465
SKIV2L,0.92756027,0.11753793,0.35363572590399095,0.5229206381028572
CLP1,0.9272724,0.09621269,0.3537851303059132,0.5230994344940306
